rid,graph_1,graph_2,cat_1,cat_2,type_cstr_1,cstr_1,type_cstr_2,cstr_2,complexite,orientation
r17277,interruptif,interruptrice,Adj,Nf,suf,Xif,suf,Xrice,simple,indirect
r17279,interruption,interruptrice,Nf,Nf,suf,Xion,suf,Xrice,simple,indirect
r17294,intimidateur,intimidation,Nm,Nf,suf,Xeur,suf,Xion,simple,indirect
r17295,intimidateur,intimidatrice,Nm,Nf,suf,Xeur,suf,Xrice,simple,indirect
r17315,introducteur,introductif,Nm,Adj,suf,Xeur,suf,Xif,simple,indirect
r17316,introducteur,introduction,Nm,Nf,suf,Xeur,suf,Xion,simple,indirect
r17317,introducteur,introductrice,Nm,Nf,suf,Xeur,suf,Xrice,simple,indirect
r17320,introductif,introductrice,Adj,Nf,suf,Xif,suf,Xrice,simple,indirect
r17321,introduction,introductrice,Nf,Nf,suf,Xion,suf,Xrice,simple,indirect
r17325,introjectif,introjection,Adj,Nf,suf,Xif,suf,Xion,simple,indirect
r17331,introversif,introversion,Adj,Nf,suf,Xif,suf,Xion,simple,indirect
r17337,intégrateur,intégratif,Nm,Adj,suf,Xeur,suf,Xif,simple,indirect
r17338,intégrateur,intégration,Nm,Nf,suf,Xeur,suf,Xion,simple,indirect
r17359,inventeur,inventrice,Nm,Nf,suf,Xeur,suf,Xrice,simple,indirect
r17370,inversif,inversion,Adj,Nf,suf,Xif,suf,Xion,simple,indirect
r17374,investigateur,investigation,Nm,Nf,suf,Xeur,suf,Xion,simple,indirect
r17375,investigateur,investigatrice,Nm,Nf,suf,Xeur,suf,Xrice,simple,indirect
r17377,investigation,investigatrice,Nf,Nf,suf,Xion,suf,Xrice,simple,indirect
r17380,investissement,investisseur,Nm,Nm,suf,Xment,suf,Xeur,simple,indirect
r17381,investissement,investisseuse,Nm,Nf,suf,Xment,suf,Xeuse,simple,indirect
r17383,investisseur,investisseuse,Nm,Nf,suf,Xeur,suf,Xeuse,simple,indirect
r17386,invitatif,invitation,Adj,Nf,suf,Xif,suf,Xion,simple,indirect
r17390,inviteur,inviteuse,Nm,Nf,suf,Xeur,suf,Xeuse,simple,indirect
r17392,invocateur,invocation,Nm,Nf,suf,Xeur,suf,Xion,simple,indirect
r17393,invocateur,invocatrice,Nm,Nf,suf,Xeur,suf,Xrice,simple,indirect
r17395,invocation,invocatrice,Nf,Nf,suf,Xion,suf,Xrice,simple,indirect
r17426,irrigateur,irrigation,Nm,Nf,suf,Xeur,suf,Xion,simple,indirect
r17427,irrigateur,irrigatrice,Nm,Nf,suf,Xeur,suf,Xrice,simple,indirect
r17432,irritatif,irritation,Adj,Nf,suf,Xif,suf,Xion,simple,indirect
r17434,irrorateur,irroration,Nm,Nf,suf,Xeur,suf,Xion,simple,indirect
r17451,isolateur,isolation,Nm,Nf,suf,Xeur,suf,Xion,simple,indirect
r17488,itératif,itération,Adj,Nf,suf,Xif,suf,Xion,simple,indirect
r17499,jablage,jableuse,Nm,Nf,suf,Xage,suf,Xeuse,simple,indirect
r17505,jabotage,jaboteur,Nm,Nm,suf,Xage,suf,Xeur,simple,indirect
r17506,jabotage,jaboteuse,Nm,Nf,suf,Xage,suf,Xeuse,simple,indirect
r17508,jaboteur,jaboteuse,Nm,Nf,suf,Xeur,suf,Xeuse,simple,indirect
r17511,jacassage,jacassement,Nm,Nm,suf,Xage,suf,Xment,simple,indirect
r17513,jacassage,jacasseur,Nm,Nm,suf,Xage,suf,Xeur,simple,indirect
r17514,jacassage,jacasseuse,Nm,Nf,suf,Xage,suf,Xeuse,simple,indirect
r17517,jacassement,jacasseur,Nm,Nm,suf,Xment,suf,Xeur,simple,indirect
r17518,jacassement,jacasseuse,Nm,Nf,suf,Xment,suf,Xeuse,simple,indirect
r17521,jacasseur,jacasseuse,Nm,Nf,suf,Xeur,suf,Xeuse,simple,indirect
r17535,jacteur,jacteuse,Nm,Nf,suf,Xeur,suf,Xeuse,simple,indirect
r17542,jalonnement,jalonneur,Nm,Nm,suf,Xment,suf,Xeur,simple,indirect
r17545,jalousie,jalousette,Nf,Nf,suf,Xie ,suf,Xette,simple,indirect
r17565,japonais,japonette,Adj,Nf,suf,Xais,suf,Xette,simple,indirect
r17566,japonais,japonette,Nm,Nf,suf,Xais,suf,Xette,simple,indirect
r17569,jappage,jappement,Nm,Nm,suf,Xage,suf,Xment,simple,indirect
r17571,jappage,jappeur,Nm,Nm,suf,Xage,suf,Xeur,simple,indirect
r17572,jappage,jappeuse,Nm,Nf,suf,Xage,suf,Xeuse,simple,indirect
r17574,jappement,jappeur,Nm,Nm,suf,Xment,suf,Xeur,simple,indirect
r17575,jappement,jappeuse,Nm,Nf,suf,Xment,suf,Xeuse,simple,indirect
r17577,jappeur,jappeuse,Nm,Nf,suf,Xeur,suf,Xeuse,simple,indirect
r17592,jargonnement,jargonneur,Nm,Nm,suf,Xment,suf,Xeur,simple,indirect
r17593,jargonnement,jargonneuse,Nm,Nf,suf,Xment,suf,Xeuse,simple,indirect
r17595,jargonneur,jargonneuse,Nm,Nf,suf,Xeur,suf,Xeuse,simple,indirect
r17611,jaspinage,jaspineur,Nm,Nm,suf,Xage,suf,Xeur,simple,indirect
r17612,jaspinage,jaspineuse,Nm,Nf,suf,Xage,suf,Xeuse,simple,indirect
r17615,jaspineur,jaspineuse,Nm,Nf,suf,Xeur,suf,Xeuse,simple,indirect
r17621,jaugeage,jaugeur,Nm,Nm,suf,Xage,suf,Xeur,simple,indirect
r17628,jaunissage,jaunissement,Nm,Nm,suf,Xage,suf,Xment,simple,indirect
r17631,javelage,javeleur,Nm,Nm,suf,Xage,suf,Xeur,simple,indirect
r17632,javelage,javeleuse,Nm,Nf,suf,Xage,suf,Xeuse,simple,indirect
r17634,javeleur,javeleuse,Nm,Nf,suf,Xeur,suf,Xeuse,simple,indirect
r17643,jetage,jeteur,Nm,Nm,suf,Xage,suf,Xeur,simple,indirect
r17644,jetage,jeteuse,Nm,Nf,suf,Xage,suf,Xeuse,simple,indirect
r17646,jeteur,jeteuse,Nm,Nf,suf,Xeur,suf,Xeuse,simple,indirect
r17669,jointoiement,jointoyeur,Nm,Nm,suf,Xment,suf,Xeur,simple,indirect
r17683,jonctif,jonction,Adj,Nf,suf,Xif,suf,Xion,simple,indirect
r17686,jonglage,jongleur,Nm,Nm,suf,Xage,suf,Xeur,simple,indirect
r17687,jonglage,jongleuse,Nm,Nf,suf,Xage,suf,Xeuse,simple,indirect
r17690,jongleur,jonglette,Nm,Nf,suf,Xeur,suf,Xette,simple,indirect
r17692,jongleur,jongleuse,Nm,Nf,suf,Xeur,suf,Xeuse,simple,indirect
r17707,jouissement,jouisseur,Nm,Nm,suf,Xment,suf,Xeur,simple,indirect
r17708,jouissement,jouisseuse,Nm,Nf,suf,Xment,suf,Xeuse,simple,indirect
r17711,jouisseur,jouisseuse,Nm,Nf,suf,Xeur,suf,Xeuse,simple,indirect
r17719,journaliste,journalisme,Nf,Nm,suf,Xiste,suf,Xisme,simple,indirect
r17725,jouteur,jouteuse,Nm,Nf,suf,Xeur,suf,Xeuse,simple,indirect
r17735,judicateur,judicatif,Nm,Adj,suf,Xeur,suf,Xif,simple,indirect
r17736,judicateur,judicatrice,Nm,Nf,suf,Xeur,suf,Xrice,simple,indirect
r17738,judicatif,judicatrice,Adj,Nf,suf,Xif,suf,Xrice,simple,indirect
r17747,jugement,jugeur,Nm,Nm,suf,Xment,suf,Xeur,simple,indirect
r17748,jugement,jugeuse,Nm,Nf,suf,Xment,suf,Xeuse,simple,indirect
r17752,jugeur,jugeuse,Nm,Nf,suf,Xeur,suf,Xeuse,simple,indirect
r17756,jugulateur,jugulation,Nm,Nf,suf,Xeur,suf,Xion,simple,indirect
r17775,junioriste,juniorat,Nm,Nm,suf,Xiste,suf,Xat,simple,indirect
r17779,juponnage,juponnement,Nm,Nm,suf,Xage,suf,Xment,simple,indirect
r17796,justicier,justiciat,Nm,Nm,suf,Xier,suf,Xiat,simple,indirect
r17798,justificateur,justificatif,Nm,Adj,suf,Xeur,suf,Xif,simple,indirect
r17799,justificateur,justification,Nm,Nf,suf,Xeur,suf,Xion,simple,indirect
r17800,justificateur,justificatrice,Nm,Nf,suf,Xeur,suf,Xrice,simple,indirect
r17803,justificatif,justificatrice,Adj,Nf,suf,Xif,suf,Xrice,simple,indirect
r17804,justification,justificatrice,Nf,Nf,suf,Xion,suf,Xrice,simple,indirect
r17847,kidnappage,kidnappeur,Nm,Nm,suf,Xage,suf,Xeur,simple,indirect
r17848,kidnappage,kidnappeuse,Nm,Nf,suf,Xage,suf,Xeuse,simple,indirect
r17850,kidnappeur,kidnappeuse,Nm,Nf,suf,Xeur,suf,Xeuse,simple,indirect
r17892,labourage,laboureur,Nm,Nm,suf,Xage,suf,Xeur,simple,indirect
r17900,laceur,laceuse,Nm,Nf,suf,Xeur,suf,Xeuse,simple,indirect
r17902,laceuse,laçage,Nf,Nm,suf,Xeuse,suf,Xage,simple,indirect
r17909,lacérateur,lacération,Nm,Nf,suf,Xeur,suf,Xion,simple,indirect
r17917,lainage,laineuse,Nm,Nf,suf,Xage,suf,Xeuse,simple,indirect
r17920,laineur,laineuse,Nm,Nf,suf,Xeur,suf,Xeuse,simple,indirect
r17940,lamentateur,lamentation,Nm,Nf,suf,Xeur,suf,Xion,simple,indirect
r17941,lamentateur,lamentatrice,Nm,Nf,suf,Xeur,suf,Xrice,simple,indirect
r17943,lamentateur,lamenteur,Nm,Nm,suf,Xeur,suf,Xeur,simple,indirect
r17944,lamentation,lamentatrice,Nf,Nf,suf,Xion,suf,Xrice,simple,indirect
r17946,lamentation,lamenteur,Nf,Nm,suf,Xion,suf,Xeur,simple,indirect
r17948,lamentatrice,lamenteur,Nf,Nm,suf,Xrice,suf,Xeur,simple,indirect
r17953,laminage,lamineur,Nm,Nm,suf,Xage,suf,Xeur,simple,indirect
r17969,lancement,lanceur,Nm,Nm,suf,Xment,suf,Xeur,simple,indirect
r17974,lanceur,lanceuse,Nm,Nf,suf,Xeur,suf,Xeuse,simple,indirect
r17979,lancination,lancinement,Nf,Nm,suf,Xion,suf,Xment,simple,indirect
r18000,langueyage,langueyeur,Nm,Nm,suf,Xage,suf,Xeur,simple,indirect
r18021,lapidateur,lapidation,Nm,Nf,suf,Xeur,suf,Xion,simple,indirect
r18051,larmoiement,larmoyeur,Nm,Nm,suf,Xment,suf,Xeur,simple,indirect
r18052,larmoiement,larmoyeuse,Nm,Nf,suf,Xment,suf,Xeuse,simple,indirect
r18056,larmoyeur,larmoyeuse,Nm,Nf,suf,Xeur,suf,Xeuse,simple,indirect
r18071,latifundium,latifundiaire,Nm,Adj,NA,X,suf,Xaire,simple,indirect
r18084,lavage,laveur,Nm,Nm,suf,Xage,suf,Xeur,simple,indirect
r18085,lavage,laveuse,Nm,Nf,suf,Xage,suf,Xeuse,simple,indirect
r18093,laveur,laveuse,Nm,Nf,suf,Xeur,suf,Xeuse,simple,indirect
r18118,lecteur,lectorat,Nm,Nm,suf,Xeur,suf,Xorat,simple,indirect
r18119,lecteur,lectoriat,Nm,Nm,suf,Xeur,suf,Xoriat,simple,indirect
r18120,lecteur,lectrice,Nm,Nf,suf,Xeur,suf,Xrice,simple,indirect
r18145,lessivage,lessiveur,Nm,Nm,suf,Xage,suf,Xeur,simple,indirect
r18146,lessivage,lessiveuse,Nm,Nf,suf,Xage,suf,Xeuse,simple,indirect
r18151,lessiveur,lessiveuse,Nm,Nf,suf,Xeur,suf,Xeuse,simple,indirect
r18157,lesteur,lesteuse,Nm,Nf,suf,Xeur,suf,Xeuse,simple,indirect
r18173,levage,levageur,Nm,Nm,NA,X,suf,Xeur,simple,indirect
r18174,levage,leveur,Nm,Nm,suf,Xage,suf,Xeur,simple,indirect
r18197,liage,lieur,Nm,Nm,suf,Xage,suf,Xeur,simple,indirect
r18198,liage,lieuse,Nm,Nf,suf,Xage,suf,Xeuse,simple,indirect
r18205,liardeur,liardeuse,Nm,Nf,suf,Xeur,suf,Xeuse,simple,indirect
r18220,libérateur,libération,Nm,Nf,suf,Xeur,suf,Xion,simple,indirect
r18221,libérateur,libératrice,Nm,Nf,suf,Xeur,suf,Xrice,simple,indirect
r18223,libération,libératrice,Nf,Nf,suf,Xion,suf,Xrice,simple,indirect
r18234,licheur,licheuse,Nm,Nf,suf,Xeur,suf,Xeuse,simple,indirect
r18243,lieur,lieuse,Nm,Nf,suf,Xeur,suf,Xeuse,simple,indirect
r18262,ligueur,ligueuse,Nm,Nf,suf,Xeur,suf,Xeuse,simple,indirect
r18267,limage,limeur,Nm,Nm,suf,Xage,suf,Xeur,simple,indirect
r18268,limage,limeuse,Nm,Nf,suf,Xage,suf,Xeuse,simple,indirect
r18276,limette,limonette,Nf,Nf,suf,Xette,suf,Xonette,simple,indirect
r18279,limeur,limeuse,Nm,Nf,suf,Xeur,suf,Xeuse,simple,indirect
r18283,limitateur,limitatif,Nm,Adj,suf,Xeur,suf,Xif,simple,indirect
r18284,limitateur,limitation,Nm,Nf,suf,Xeur,suf,Xion,simple,indirect
r18298,limonade,Limonette,Nf,Npx,suf,Xade,suf,Xette,simple,indirect
r18337,liquidateur,liquidatif,Nm,Adj,suf,Xeur,suf,Xif,simple,indirect
r18338,liquidateur,liquidation,Nm,Nf,suf,Xeur,suf,Xion,simple,indirect
r18339,liquidateur,liquidatrice,Nm,Nf,suf,Xeur,suf,Xrice,simple,indirect
r18342,liquidatif,liquidatrice,Adj,Nf,suf,Xif,suf,Xrice,simple,indirect
r18343,liquidation,liquidatrice,Nf,Nf,suf,Xion,suf,Xrice,simple,indirect
r18347,liquéfacteur,liquéfaction,Nm,Nf,suf,Xeur,suf,Xion,simple,indirect
r18353,lisage,liseur,Nm,Nm,suf,Xage,suf,Xeur,simple,indirect
r18354,lisage,liseuse,Nm,Nf,suf,Xage,suf,Xeuse,simple,indirect
r18362,liseur,liseuse,Nm,Nf,suf,Xeur,suf,Xeuse,simple,indirect
r18363,liseuse,lisette,Nf,Nf,suf,Xeuse,suf,Xette,simple,indirect
r18366,lissage,lissement,Nm,Nm,suf,Xage,suf,Xment,simple,indirect
r18368,lissage,lisseur,Nm,Nm,suf,Xage,suf,Xeur,simple,indirect
r18371,lissement,lisseur,Nm,Nm,suf,Xment,suf,Xeur,simple,indirect
r18372,lissement,lisseuse,Nm,Nf,suf,Xment,suf,Xeuse,simple,indirect
r18375,lisseur,lisseuse,Nm,Nf,suf,Xeur,suf,Xeuse,simple,indirect
r18410,livreur,livreuse,Nm,Nf,suf,Xeur,suf,Xeuse,simple,indirect
r18422,localisateur,localisation,Nm,Nf,suf,Xeur,suf,Xion,simple,indirect
r18427,locateur,locatif,Nm,Adj,suf,Xeur,suf,Xif,simple,indirect
r18428,locateur,location,Nm,Nf,suf,Xeur,suf,Xion,simple,indirect
r18431,location,locatier,Nf,Nm,NA,X,suf,Xier,simple,indirect
r18432,location,locatier,Nf,Adj,NA,X,suf,Xier,simple,indirect
r18437,locomoteur,locomotif,Nm,Adj,suf,Xeur,suf,Xif,simple,indirect
r18438,locomoteur,locomotion,Nm,Nf,suf,Xeur,suf,Xion,simple,indirect
r18445,locutif,locution,Adj,Nf,suf,Xif,suf,Xion,simple,indirect
r18446,locution,locutrice,Nf,Nf,NA,X,suf,Xrice,simple,indirect
r18451,logement,logeur,Nm,Nm,suf,Xment,suf,Xeur,simple,indirect
r18452,logement,logeuse,Nm,Nf,suf,Xment,suf,Xeuse,simple,indirect
r18454,logeur,logeuse,Nm,Nf,suf,Xeur,suf,Xeuse,simple,indirect
r18481,lorgnement,lorgneur,Nm,Nm,suf,Xment,suf,Xeur,simple,indirect
r18482,lorgnement,lorgneuse,Nm,Nf,suf,Xment,suf,Xeuse,simple,indirect
r18485,lorgneur,lorgneuse,Nm,Nf,suf,Xeur,suf,Xeuse,simple,indirect
r18498,lotissage,lotissement,Nm,Nm,suf,Xage,suf,Xment,simple,indirect
r18499,lotissage,lotisseur,Nm,Nm,suf,Xage,suf,Xeur,simple,indirect
r18501,lotissement,lotisseur,Nm,Nm,suf,Xment,suf,Xeur,simple,indirect
r18504,louage,louageur,Nm,Nm,NA,X,suf,Xeur,simple,indirect
r18505,louage,loueur,Nm,Nm,suf,Xage,suf,Xeur,simple,indirect
r18506,louage,loueuse,Nm,Nf,suf,Xage,suf,Xeuse,simple,indirect
r18511,louangeur,louangeuse,Nm,Nf,suf,Xeur,suf,Xeuse,simple,indirect
r18514,louchement,loucheur,Nm,Nm,suf,Xment,suf,Xeur,simple,indirect
r18515,louchement,loucheuse,Nm,Nf,suf,Xment,suf,Xeuse,simple,indirect
r18521,loucheur,loucheuse,Nm,Nf,suf,Xeur,suf,Xeuse,simple,indirect
r18525,loueur,loueuse,Nm,Nf,suf,Xeur,suf,Xeuse,simple,indirect
r18530,loupage,loupeur,Nm,Nm,suf,Xage,suf,Xeur,simple,indirect
r18531,loupage,loupeuse,Nm,Nf,suf,Xage,suf,Xeuse,simple,indirect
r18535,loupeur,loupeuse,Nm,Nf,suf,Xeur,suf,Xeuse,simple,indirect
r18547,louvoiement,louvoyage,Nm,Nm,suf,Xment,suf,Xage,simple,indirect
r18555,lubrificateur,lubrification,Nm,Nf,suf,Xeur,suf,Xion,simple,indirect
r18566,lugeur,lugeuse,Nm,Nf,suf,Xeur,suf,Xeuse,simple,indirect
r18586,lustrage,lustration,Nm,Nf,suf,Xage,suf,Xion,simple,indirect
r18588,lustrage,lustreur,Nm,Nm,suf,Xage,suf,Xeur,simple,indirect
r18590,lustration,lustreur,Nf,Nm,suf,Xion,suf,Xeur,simple,indirect
r18594,lutage,lutation,Nm,Nf,suf,Xage,suf,Xion,simple,indirect
r18605,lutteur,lutteuse,Nm,Nf,suf,Xeur,suf,Xeuse,simple,indirect
r18622,lynchage,lyncheur,Nm,Nm,suf,Xage,suf,Xeur,simple,indirect
r18623,lynchage,lyncheuse,Nm,Nf,suf,Xage,suf,Xeuse,simple,indirect
r18625,lyncheur,lyncheuse,Nm,Nf,suf,Xeur,suf,Xeuse,simple,indirect
r18636,lâchage,lâcheur,Nm,Nm,suf,Xage,suf,Xeur,simple,indirect
r18637,lâchage,lâcheuse,Nm,Nf,suf,Xage,suf,Xeuse,simple,indirect
r18640,lâcheur,lâcheuse,Nm,Nf,suf,Xeur,suf,Xeuse,simple,indirect
r18649,léchage,lécheur,Nm,Nm,suf,Xage,suf,Xeur,simple,indirect
r18650,léchage,lécheuse,Nm,Nf,suf,Xage,suf,Xeuse,simple,indirect
r18654,lécheur,lécheuse,Nm,Nf,suf,Xeur,suf,Xeuse,simple,indirect
r18676,législateur,législatif,Nm,Adj,suf,Xeur,suf,Xif,simple,indirect
r18677,législateur,législation,Nm,Nf,suf,Xeur,suf,Xion,simple,indirect
r18678,législateur,législatrice,Nm,Nf,suf,Xeur,suf,Xrice,simple,indirect
r18680,législatif,législatrice,Adj,Nf,suf,Xif,suf,Xrice,simple,indirect
r18682,législation,législatrice,Nf,Nf,suf,Xion,suf,Xrice,simple,indirect
r18697,lésineur,lésineuse,Nm,Nf,suf,Xeur,suf,Xeuse,simple,indirect
r18723,machinateur,machination,Nm,Nf,suf,Xeur,suf,Xion,simple,indirect
r18724,machinateur,machinatrice,Nm,Nf,suf,Xeur,suf,Xrice,simple,indirect
r18726,machinateur,machineur,Nm,Nm,suf,Xeur,suf,Xeur,simple,indirect
r18727,machinateur,machineuse,Nm,Nf,suf,Xeur,suf,Xeuse,simple,indirect
r18728,machination,machinatrice,Nf,Nf,suf,Xion,suf,Xrice,simple,indirect
r18730,machination,machineur,Nf,Nm,suf,Xion,suf,Xeur,simple,indirect
r18731,machination,machineuse,Nf,Nf,suf,Xion,suf,Xeuse,simple,indirect
r18733,machinatrice,machineur,Nf,Nm,suf,Xrice,suf,Xeur,simple,indirect
r18734,machinatrice,machineuse,Nf,Nf,suf,Xrice,suf,Xeuse,simple,indirect
r18738,machineur,machineuse,Nm,Nf,suf,Xeur,suf,Xeuse,simple,indirect
r18772,macérateur,macération,Nm,Nf,suf,Xeur,suf,Xion,simple,indirect
r18782,magasinier,magasinat,Nm,Nm,suf,Xier,suf,Xat,simple,indirect
r18798,magnétiseur,magnétiseuse,Nm,Nf,suf,Xeur,suf,Xeuse,simple,indirect
r18809,magouillage,magouilleur,Nm,Nm,suf,Xage,suf,Xeur,simple,indirect
r18810,magouillage,magouilleuse,Nm,Nf,suf,Xage,suf,Xeuse,simple,indirect
r18813,magouilleur,magouilleuse,Nm,Nf,suf,Xeur,suf,Xeuse,simple,indirect
r18822,maillage,mailleur,Nm,Nm,suf,Xage,suf,Xeur,simple,indirect
r18823,maillage,mailleuse,Nm,Nf,suf,Xage,suf,Xeuse,simple,indirect
r18830,mailleur,mailleuse,Nm,Nf,suf,Xeur,suf,Xeuse,simple,indirect
r18833,maillochage,maillocheur,Nm,Nm,suf,Xage,suf,Xeur,simple,indirect
r18834,maillochage,maillocheuse,Nm,Nf,suf,Xage,suf,Xeuse,simple,indirect
r18837,maillocheur,maillocheuse,Nm,Nf,suf,Xeur,suf,Xeuse,simple,indirect
r18846,mainteneur,mainteneuse,Nm,Nf,suf,Xeur,suf,Xeuse,simple,indirect
r18853,majoral,majorat,Nm,Nm,suf,Xal,suf,Xat,simple,indirect
r18891,malversateur,malversation,Nm,Nf,suf,Xeur,suf,Xion,simple,indirect
r18931,mandarinier,mandarinaie,Nm,Nf,suf,Xier,suf,Xaie,simple,indirect
r18940,mandement,mandeur,Nm,Nm,suf,Xment,suf,Xeur,simple,indirect
r18946,mandrinage,mandrineur,Nm,Nm,suf,Xage,suf,Xeur,simple,indirect
r18947,mandrinage,mandrineuse,Nm,Nf,suf,Xage,suf,Xeuse,simple,indirect
r18949,mandrineur,mandrineuse,Nm,Nf,suf,Xeur,suf,Xeuse,simple,indirect
r18955,mangement,mangeur,Nm,Nm,suf,Xment,suf,Xeur,simple,indirect
r18956,mangement,mangeuse,Nm,Nf,suf,Xment,suf,Xeuse,simple,indirect
r18960,mangeur,mangeuse,Nm,Nf,suf,Xeur,suf,Xeuse,simple,indirect
r18967,maniage,manieur,Nm,Nm,suf,Xage,suf,Xeur,simple,indirect
r18968,maniage,manieuse,Nm,Nf,suf,Xage,suf,Xeuse,simple,indirect
r18972,manieur,manieuse,Nm,Nf,suf,Xeur,suf,Xeuse,simple,indirect
r18983,manipulateur,manipulation,Nm,Nf,suf,Xeur,suf,Xion,simple,indirect
r18984,manipulateur,manipulatrice,Nm,Nf,suf,Xeur,suf,Xrice,simple,indirect
r18986,manipulation,manipulatrice,Nf,Nf,suf,Xion,suf,Xrice,simple,indirect
r19037,maquillage,maquilleur,Nm,Nm,suf,Xage,suf,Xeur,simple,indirect
r19038,maquillage,maquilleuse,Nm,Nf,suf,Xage,suf,Xeuse,simple,indirect
r19041,maquilleur,maquilleuse,Nm,Nf,suf,Xeur,suf,Xeuse,simple,indirect
r19049,maraudage,maraudeur,Nm,Nm,suf,Xage,suf,Xeur,simple,indirect
r19050,maraudage,maraudeuse,Nm,Nf,suf,Xage,suf,Xeuse,simple,indirect
r19053,maraudeur,maraudeuse,Nm,Nf,suf,Xeur,suf,Xeuse,simple,indirect
r19061,marbreur,marbreuse,Nm,Nf,suf,Xeur,suf,Xeuse,simple,indirect
r19066,marchage,marcheur,Nm,Nm,suf,Xage,suf,Xeur,simple,indirect
r19067,marchage,marcheuse,Nm,Nf,suf,Xage,suf,Xeuse,simple,indirect
r19070,marchandage,marchandeur,Nm,Nm,suf,Xage,suf,Xeur,simple,indirect
r19071,marchandage,marchandeuse,Nm,Nf,suf,Xage,suf,Xeuse,simple,indirect
r19073,marchandeur,marchandeuse,Nm,Nf,suf,Xeur,suf,Xeuse,simple,indirect
r19077,marcheur,marcheuse,Nm,Nf,suf,Xeur,suf,Xeuse,simple,indirect
